Föremålsbenämning,Föremålsnr.,Förvärvsnr.,Andra nummer,Material,Plats,Fornlämning,Socken,Landskap,Land,Kontexttyp,Kontextnr.,Museum,Unique Name,Catalog Link,Kategori,Storlek,Antal,Datering,Tidsperiod,Föremålsnummer,Förvärvsnummer,Omnämns i katalog,Förvärvsdatum,Fyndplats,Arkeologisk kontext,Förvärvsmetod,Kontextnamn,Historisk plats,Undersökare,Undersökningsår,latitude,longitude
sfärisk vikt/kulformig vikt,984812_HST,35000,Fyndnummer: 88908,"Järn, Brons","Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,sfärisk vikt/kulformig vikt - 218,https://samlingar.shm.se/object/AD5FDC85-47DB-4C2B-9A16-0A88DC2CBAE5,Handel och värdemätare  Arkeologisk samling,Vikt 13.5 g,1,800 – 1100,Vikingatid,984812_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
sfärisk vikt/kulformig vikt,984813_HST,35000,Fyndnummer: 88909,"Järn, Brons","Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,sfärisk vikt/kulformig vikt - 219,https://samlingar.shm.se/object/C94F8858-6B5E-425B-BA6B-A09431DDA51C,Handel och värdemätare  Arkeologisk samling,Vikt 1.41 g,1,800 – 1100,Vikingatid,984813_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
odefinierbar vikt,984814_HST,35000,Fyndnummer: 88910,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,odefinierbar vikt - 220,https://samlingar.shm.se/object/13A4F352-1E02-48A0-8423-DC9E045A4160,Handel och värdemätare  Arkeologisk samling,Vikt 1.86 g,1,800 – 1100,Vikingatid,984814_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
Halsring,985700_HST,35000,Fyndnummer: 42737,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2532,Historiska museet,Halsring - 221,https://samlingar.shm.se/object/E2AE6DE0-5646-4A6F-B288-CE5BAB5B6995,Dräkt och personlig utrustning  Handel och värdemätare  Arkeologisk samling,Vikt 17.33 g  Längd 45 mm  Tjocklek 8 mm,1,800 – 1100,Vikingatid,985700_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2532",KML,R002532,"Birka, Adelsö socken","Ambrosiani, Björn",6/24/92,,
sfärisk vikt/kulformig vikt,984807_HST,35000,Fyndnummer: 88902,"Järn, Brons","Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,sfärisk vikt/kulformig vikt - 222,https://samlingar.shm.se/object/3117ABE6-402A-4507-B334-505AACE47DD4,Handel och värdemätare  Arkeologisk samling,Vikt 29.03 g,1,800 – 1100,Vikingatid,984807_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
Vikt,984816_HST,35000,Fyndnummer: 88912,Bly,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,Vikt - 223,https://samlingar.shm.se/object/A90A2C35-7F7B-4EB3-B8AA-3FE2B729C47D,Handel och värdemätare  Arkeologisk samling,Vikt 1.97 g,1,800 – 1100,Vikingatid,984816_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
Våg,984944_HST,35000,Fyndnummer: 40702,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2501,Historiska museet,Våg - 224,https://samlingar.shm.se/object/1061D400-2A05-4BEF-B835-84A6680F6AA6,Handel och värdemätare  Arkeologisk samling,Vikt 1 g,1,800 – 1100,Vikingatid,984944_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2501",KML,R002501,"Birka, Adelsö socken","Ambrosiani, Björn",6/18/92,,
polyedrisk vikt/kubooktrisk vikt,983482_HST,35000,Fyndnummer: 77256,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,5345,Historiska museet,polyedrisk vikt/kubooktrisk vikt - 225,https://samlingar.shm.se/object/0C7E9D07-F1FC-473D-9DD2-6D1804B5DBCB,Handel och värdemätare  Arkeologisk samling,Vikt 4.09 g  Diameter 10 mm,1,800 – 1100,Vikingatid,983482_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 5345",KML,R005345,"Birka, Adelsö socken","Ambrosiani, Björn",7/1/94,,
Våg,974189_HST,35000,Fyndnummer: 90914,Brons,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1012,Historiska museet,Våg - 226,https://samlingar.shm.se/object/19B4546F-1976-44D8-85BF-1DE0F22FC2A2,Handel och värdemätare  Arkeologisk samling,Vikt 1 g,1,800 – 1100,Vikingatid,974189_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1012",KML,R001012,"Birka, Adelsö socken","Ambrosiani, Björn",5/30/90,,
Våg,974693_HST,35000,Fyndnummer: 29764,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1175,Historiska museet,Våg - 227,https://samlingar.shm.se/object/D2E438E3-13CD-4A69-AB90-34F1537223AD,Handel och värdemätare  Arkeologisk samling,Vikt 1 g  Längd 26 mm  Bredd 6 mm  Tjocklek 2 mm,1,800 – 1100,Vikingatid,974693_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1175",KML,R001175,"Birka, Adelsö socken","Ambrosiani, Björn",9/13/90,,
klippsilver,975158_HST,35000,Fyndnummer: 23348,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1014,Historiska museet,klippsilver - 228,https://samlingar.shm.se/object/F065A048-4F39-4BA7-A738-38576EC02560,Handel och värdemätare  Hantverk och redskap  Arkeologisk samling,Vikt 0.36 g  Längd 8 mm  Bredd 700 mm  Tjocklek 100 mm,1,800 – 1100,Vikingatid,975158_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1014",KML,R001014,"Birka, Adelsö socken","Ambrosiani, Björn",5/23/90,,
Våg,974188_HST,35000,Fyndnummer: 90913,Metall,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1028,Historiska museet,Våg - 229,https://samlingar.shm.se/object/5EE7B814-94B7-4CA8-8B0B-926C37A370E0,Handel och värdemätare  Arkeologisk samling,Vikt 1 g,1,800 – 1100,Vikingatid,974188_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1028",KML,R001028,"Birka, Adelsö socken","Ambrosiani, Björn",5/21/90,,
polyedrisk vikt/kubformad vikt,975572_HST,35000,Fyndnummer: 26265,Bly,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1109,Historiska museet,polyedrisk vikt/kubformad vikt - 230,https://samlingar.shm.se/object/A63951D7-BC3D-438D-8EE3-C9C84BB2E8D7,Handel och värdemätare  Arkeologisk samling,Vikt 8.8 g  Längd 11 mm  Bredd 10 mm  Tjocklek 8 mm,1,800 – 1100,Vikingatid,975572_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1109",KML,R001109,"Birka, Adelsö socken","Ambrosiani, Björn",7/4/90,,
Smycke,976212_HST,35000,Fyndnummer: 30854,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1232,Historiska museet,Smycke - 231,https://samlingar.shm.se/object/959D37A5-2B85-4962-A30F-0B447415A0D0,Handel och värdemätare  Dräkt och personlig utrustning  Arkeologisk samling,Vikt 1.1 g  Längd 11 mm  Tjocklek 4 mm,1,800 – 1100,Vikingatid,976212_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1232",KML,R001232,"Birka, Adelsö socken","Ambrosiani, Björn",5/28/91,,
Våg,976298_HST,35000,Fyndnummer: 31257,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1232,Historiska museet,Våg - 232,https://samlingar.shm.se/object/27E6049F-1B7F-4894-AAB4-84E5DD179785,Handel och värdemätare  Arkeologisk samling,Vikt 0.3 g  Längd 19 mm,1,800 – 1100,Vikingatid,976298_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1232",KML,R001232,"Birka, Adelsö socken","Ambrosiani, Björn",5/28/91,,
Våg,976833_HST,35000,Fyndnummer: 33455,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1829,Historiska museet,Våg - 233,https://samlingar.shm.se/object/A7C88512-1C47-4DB2-81BB-A554BB382F0A,Handel och värdemätare  Arkeologisk samling,Vikt 1 g,1,800 – 1100,Vikingatid,976833_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1829",KML,R001829,"Birka, Adelsö socken","Ambrosiani, Björn",8/2/91,,
Tråd,976436_HST,35000,Fyndnummer: 31731,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1376,Historiska museet,Tråd - 234,https://samlingar.shm.se/object/847A8144-159B-423A-B5AB-B5D45CD937AB,Handel och värdemätare  Hantverk och redskap  Arkeologisk samling,Vikt 0.7 g,1,800 – 1100,Vikingatid,976436_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1376",KML,R001376,"Birka, Adelsö socken","Ambrosiani, Björn",6/14/91,,
Våg,977769_HST,35000,Fyndnummer: 38589,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2419,Historiska museet,Våg - 235,https://samlingar.shm.se/object/020584B6-7912-476B-9FE9-D96020300711,Handel och värdemätare  Arkeologisk samling,Vikt 2 g  Längd 41 mm,1,800 – 1100,Vikingatid,977769_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2419",KML,R002419,"Birka, Adelsö socken","Ambrosiani, Björn",8/19/91,,
Råämne,978058_HST,35000,Fyndnummer: 49056,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1533,Historiska museet,Råämne - 236,https://samlingar.shm.se/object/AB84F4F5-EB65-4F58-801B-2A50AD83E448,Hantverk och redskap  Handel och värdemätare  Arkeologisk samling,Vikt 9.25 g  Längd 19 mm  Tjocklek 5 mm,1,800 – 1100,Vikingatid,978058_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1533",KML,R001533,"Birka, Adelsö socken","Ambrosiani, Björn",8/14/91,,
Barr,975626_HST,35000,Fyndnummer: 27127,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1165,Historiska museet,Barr - 237,https://samlingar.shm.se/object/58A3D31D-DBCD-4890-B974-0DBC80CE3878,Hantverk och redskap  Handel och värdemätare  Arkeologisk samling,Vikt 3.53 g  Längd 29 mm  Bredd 4 mm,1,800 – 1100,Vikingatid,975626_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1165",KML,R001165,"Birka, Adelsö socken","Ambrosiani, Björn",9/19/90,,
klippsilver,976689_HST,35000,Fyndnummer: 32707,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,3001,Historiska museet,klippsilver - 238,https://samlingar.shm.se/object/31D183BF-3DF4-4FE5-9B26-CA68A6271E87,Handel och värdemätare  Arkeologisk samling,Vikt 0.3 g  Längd 18 mm,1,800 – 1100,Vikingatid,976689_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 3001",KML,R003001,"Birka, Adelsö socken","Ambrosiani, Björn",7/4/91,,
Våg,982620_HST,35000,Fyndnummer: 73590,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2922,Historiska museet,Våg - 239,https://samlingar.shm.se/object/C9524464-4AC8-415C-B550-9DEE77D73BEB,Handel och värdemätare  Arkeologisk samling,Vikt 1 g  Längd 14 mm  Tjocklek 2 mm,1,800 – 1100,Vikingatid,982620_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2922",KML,R002922,"Birka, Adelsö socken","Ambrosiani, Björn",8/3/92,,
Våg,985772_HST,35000,Fyndnummer: 42821,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,3221,Historiska museet,Våg - 240,https://samlingar.shm.se/object/6744A968-7AF7-4EF0-B468-94E74B442243,Handel och värdemätare  Arkeologisk samling,Vikt 12 g  Längd 55 mm,1,800 – 1100,Vikingatid,985772_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 3221",KML,R003221,"Birka, Adelsö socken","Ambrosiani, Björn",8/21/92,,
Vikt,984817_HST,35000,Fyndnummer: 88913,Bly,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,Vikt - 241,https://samlingar.shm.se/object/D83F8633-32DA-4C01-8861-87D66A91D528,Handel och värdemätare  Arkeologisk samling,Vikt 0.52 g,1,800 – 1100,Vikingatid,984817_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
Våg,985254_HST,35000,Fyndnummer: 41920,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2273,Historiska museet,Våg - 242,https://samlingar.shm.se/object/308AF904-7A87-455B-8022-3181E42A109E,Handel och värdemätare  Arkeologisk samling,Vikt 1 g  Längd 33 mm,1,800 – 1100,Vikingatid,985254_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2273",KML,R002273,"Birka, Adelsö socken","Ambrosiani, Björn",6/15/92,,
Tråd,974544_HST,35000,Fyndnummer: 21309,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1023,Historiska museet,Tråd - 243,https://samlingar.shm.se/object/1A38C1B9-4B41-4D79-9D52-613993A3110C,Hantverk och redskap  Handel och värdemätare  Arkeologisk samling,Vikt 0.35 g  Tjocklek 100 mm,1,800 – 1100,Vikingatid,974544_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1023",KML,R001023,"Birka, Adelsö socken","Ambrosiani, Björn",5/31/90,,
Våg,974630_HST,35000,Fyndnummer: 21767,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1042,Historiska museet,Våg - 244,https://samlingar.shm.se/object/718C5E90-C514-470C-BA29-C353B2805B1F,Handel och värdemätare  Arkeologisk samling,Vikt 1 g  Längd 25 mm  Bredd 700 mm  Tjocklek 100 mm,1,800 – 1100,Vikingatid,974630_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1042",KML,R001042,"Birka, Adelsö socken","Ambrosiani, Björn",6/7/90,,
Våg,974714_HST,35000,Fyndnummer: 29819,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1191,Historiska museet,Våg - 245,https://samlingar.shm.se/object/42213737-203B-46FB-AAF3-5BC3FD4B2769,Handel och värdemätare  Arkeologisk samling,Vikt 1 g  Längd 28 mm  Bredd 10 mm  Tjocklek 4 mm,1,800 – 1100,Vikingatid,974714_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1191",KML,R001191,"Birka, Adelsö socken","Ambrosiani, Björn",9/17/90,,
sfärisk vikt/kulformig vikt,975030_HST,35000,Fyndnummer: 22666,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1040,Historiska museet,sfärisk vikt/kulformig vikt - 246,https://samlingar.shm.se/object/061D5D24-D2DE-4DBE-B3BA-8752D41CB77E,Handel och värdemätare  Arkeologisk samling,Vikt 31.81 g  Tjocklek 17 mm  Diameter 20 mm,1,800 – 1100,Vikingatid,975030_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1040",KML,R001040,"Birka, Adelsö socken","Ambrosiani, Björn",6/12/90,,
Cylindrisk vikt,975398_HST,35000,Fyndnummer: 25233,Bly,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1122,Historiska museet,Cylindrisk vikt - 247,https://samlingar.shm.se/object/11037DC5-DF63-4626-875C-FB15D708AD78,Handel och värdemätare  Arkeologisk samling,Vikt 3.4 g  Tjocklek 327 mm  Diameter 111 mm,1,800 – 1100,Vikingatid,975398_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1122",KML,R001122,"Birka, Adelsö socken","Ambrosiani, Björn",6/26/90,,
Ten,975489_HST,35000,Fyndnummer: 26128,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1129,Historiska museet,Ten - 248,https://samlingar.shm.se/object/2D09B755-EF3C-43C3-AEF3-B8BDDF4A9509,Handel och värdemätare  Hantverk och redskap  Arkeologisk samling,Vikt 6.7 g  Längd 34 mm  Tjocklek 5 mm,1,800 – 1100,Vikingatid,975489_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1129",KML,R001129,"Birka, Adelsö socken","Ambrosiani, Björn",6/26/90,,
Våg,976116_HST,35000,Fyndnummer: 30374,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1167,Historiska museet,Våg - 249,https://samlingar.shm.se/object/E1BDD958-A0E8-43D2-98CC-8931B3B7E6B9,Handel och värdemätare  Arkeologisk samling,Vikt 1 g  Längd 15 mm  Tjocklek 2 mm,1,800 – 1100,Vikingatid,976116_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1167",KML,R001167,"Birka, Adelsö socken","Ambrosiani, Björn",9/19/90,,
Halsring,978457_HST,35000,Fyndnummer: 39839,Silver,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,1847,Historiska museet,Halsring - 250,https://samlingar.shm.se/object/51DFB523-8C98-4B79-9584-AE4A1B8FF969,Dräkt och personlig utrustning  Handel och värdemätare  Arkeologisk samling,Vikt 12.65 g  Längd 67 mm,1,800 – 1100,Vikingatid,978457_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 1847",KML,R001847,"Birka, Adelsö socken","Ambrosiani, Björn",8/13/91,,
Sigill,978900_HST,35000,Fyndnummer: 48923,Cu-legering,"Björkö, Svarta jorden",L2017:1568,Adelsö socken,Uppland,Sverige,R-enhet,2740,Historiska museet,Sigill - 251,https://samlingar.shm.se/object/FF6E0483-61DD-488E-A21A-1351FA63D46B,Dräkt och personlig utrustning  Handel och värdemätare  Arkeologisk samling,Vikt 8.11 g  Diameter 20.5 mm  Diameter 21.4 mm  Tjocklek 3 mm,1,800 – 1100,Vikingatid,978900_HST,35000,http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=35000,2011,"Plats: Björkö, Svarta jorden, Fornlämning: L2017:1568, Socken: Adelsö socken, Kommun: Ekerö kommun, Landskap: Uppland, Land: Sverige","R-enhet, Ruta: 2740",KML,R002740,"Birka, Adelsö socken","Ambrosiani, Björn",8/5/91,,
