,Föremålsbenämning,Föremålsnr.,Förvärvsnr.,Andra nummer,Material,Plats,Fornlämning,Socken,Landskap,Land,Kontexttyp,Kontextnr.,Artbedömning,Benslagsbedömning,Museum,Unique Name,Catalog Link,Extra Details
309,Mynt,3158143,18011,Undernummer: 87,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 310,https://samlingar.shm.se/object/2507d8c4-5e11-44ab-822d-e0fe13958bd8,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.14 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158143"", ""Andra nummer"": ""Undernummer: 87"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
310,Mynt,3158156,18011,Undernummer: 183,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 311,https://samlingar.shm.se/object/273be634-2468-4eb3-80bc-64d181883817,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.19 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158156"", ""Andra nummer"": ""Undernummer: 183"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
311,Mynt,3158157,18011,Undernummer: 278,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 312,https://samlingar.shm.se/object/328a7a97-f6d7-4d4a-a8ec-3ddf0a658815,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.12 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158157"", ""Andra nummer"": ""Undernummer: 278"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
312,Mynt,3158158,18011,Undernummer: 146,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 313,https://samlingar.shm.se/object/beadc046-ac1a-464f-88df-9987a483af68,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.15 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158158"", ""Andra nummer"": ""Undernummer: 146"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
313,Mynt,3158159,18011,Undernummer: 270,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 314,https://samlingar.shm.se/object/c1864b1d-d75d-41e8-ab2a-0689f3222f25,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.17 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158159"", ""Andra nummer"": ""Undernummer: 270"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
314,Mynt,3158160,18011,Undernummer: 150,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 315,https://samlingar.shm.se/object/760fa434-6ec8-4902-85c3-c2c421835b57,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.12 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158160"", ""Andra nummer"": ""Undernummer: 150"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
315,Mynt,3158173,18011,Undernummer: 173,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 316,https://samlingar.shm.se/object/e0542352-5678-4d77-856f-9be09c39f448,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.18 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158173"", ""Andra nummer"": ""Undernummer: 173"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
316,Mynt,3158174,18011,Undernummer: 84,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 317,https://samlingar.shm.se/object/7ceae775-cbfe-4edd-9e49-dad8aa8a8fc5,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.15 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158174"", ""Andra nummer"": ""Undernummer: 84"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
317,Mynt,3158175,18011,Undernummer: 91,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 318,https://samlingar.shm.se/object/c3ffd7f8-2d4e-446d-ad31-355d2d1ef411,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.15 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158175"", ""Andra nummer"": ""Undernummer: 91"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
318,Mynt,3158176,18011,Undernummer: 286,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 319,https://samlingar.shm.se/object/81316d31-0ab5-45b3-87ec-3d140f91d468,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.16 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158176"", ""Andra nummer"": ""Undernummer: 286"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
319,Mynt,3158190,18011,Undernummer: 182,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 320,https://samlingar.shm.se/object/26049f4c-c219-4c32-a444-a826f145d9ae,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.17 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158190"", ""Andra nummer"": ""Undernummer: 182"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
320,Mynt,3158191,18011,Undernummer: 241,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 321,https://samlingar.shm.se/object/371d94c4-b813-4c17-be1f-9745ad3d5f36,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.11 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158191"", ""Andra nummer"": ""Undernummer: 241"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
321,Mynt,3158192,18011,Undernummer: 280,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 322,https://samlingar.shm.se/object/0d1a2527-d65b-4b11-bedb-76ff6395ecb5,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.14 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158192"", ""Andra nummer"": ""Undernummer: 280"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
322,Mynt,3158193,18011,Undernummer: 250,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 323,https://samlingar.shm.se/object/d8739fcc-fec2-476c-9bbe-2f8c3635100f,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.12 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158193"", ""Andra nummer"": ""Undernummer: 250"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
323,Mynt,3158207,18011,Undernummer: 226,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 324,https://samlingar.shm.se/object/d08c2673-197f-49b0-b975-5f94ef11b553,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.15 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158207"", ""Andra nummer"": ""Undernummer: 226"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
324,Mynt,3158208,18011,Undernummer: 160,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 325,https://samlingar.shm.se/object/4580bce7-463b-4e62-8ad3-fb76c1cd0a25,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.09 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158208"", ""Andra nummer"": ""Undernummer: 160"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
325,Mynt,3158209,18011,Undernummer: 174,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 326,https://samlingar.shm.se/object/bbf1c425-6f53-418a-b8f5-dfaaa9740547,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.2 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158209"", ""Andra nummer"": ""Undernummer: 174"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
326,Mynt,3158210,18011,Undernummer: 65,Silver,Vreta klosterkyrka,L2010:7938,Vreta kloster socken,Östergötland,Sverige,,,,,Ekonomiska museet - Kungliga myntkabinettet,Mynt - 327,https://samlingar.shm.se/object/838db4b4-41ce-4d2d-aad5-456396229409,"{""Museum"": ""Ekonomiska museet - Kungliga myntkabinettet"", ""F\u00f6rem\u00e5lsben\u00e4mning"": ""Mynt"", ""Kategori"": ""Fyndmynt"", ""Val\u00f6r"": ""penning"", ""Material"": ""Silver"", ""Storlek"": ""Vikt 0.12 g"", ""Antal"": ""1"", ""Datering"": ""1140 (cirka) \u2013 1220 (cirka)"", ""Tidsperiod"": ""Medeltid"", ""Tillverkningsplats"": ""Gotland"", ""Tillverkare"": ""Ok\u00e4nd (Myntherre)"", ""F\u00f6rem\u00e5lsnummer"": ""3158210"", ""Andra nummer"": ""Undernummer: 65"", ""Litteratur"": ""Svenska mynt under vikingatid och medeltid (ca 995-1521) samt gotl\u00e4ndska mynt (ca 1140-1565), 1970, LL XX (Lagerqvist, Lars O)"", ""F\u00f6rv\u00e4rvsnummer"": ""18011"", ""Omn\u00e4mns i katalog"": ""http://catview.historiska.se/catview/CatViewServlet/index.jsp?action=search&redirect=true&inventoryNumber=18011"", ""Fyndplats"": ""Plats: Vreta klosterkyrka, Fornl\u00e4mning: L2010:7938, Socken: Vreta kloster socken, Kommun: Link\u00f6ping kommun, Landskap: \u00d6sterg\u00f6tland, Land: Sverige""}"
